0	20.35914	-10.60215	-20.35914	41.94221	1
1	40.71827	-52.54436	-20.35914	-36.89661	1
2	61.07741	-15.64775	-20.35914	0.33989	1
3	81.43655	-15.98764	-20.35914	-0.59312	1
4	101.79569	-15.39451	-20.35914	-13.32466	1
5	122.15483	-2.06985	-20.35913	-4.55877	1
6	142.51396	2.48892	-20.35914	25.57828	1
7	162.8731	-23.08936	-20.35914	-11.29057	1
8	183.23224	-11.79879	-20.35914	-22.11277	1
9	203.59138	10.31398	-20.35913	3.65004	1
10	223.95051	6.66394	-20.35914	7.53475	1
11	244.30965	-0.87081	-20.35914	-5.08966	1
12	264.66879	4.21885	-20.35914	0.26073	1
13	285.02793	3.95811	-20.35913	0.68685	1
14	305.38706	3.27126	-20.35914	-13.92082	1
15	325.7462	17.19208	-20.35914	-15.99018	1
16	346.10534	33.18226	-20.35914	-6.75983	1
17	366.46448	39.94209	-20.35913	19.7192	1
18	386.82361	20.22289	-20.35914	12.12784	1
19	407.18275	8.09505	-20.35914	17.48575	1
20	427.54189	-9.39071	-20.35914	-23.56597	1
21	447.90103	14.17526	-20.35913	-17.18335	1
22	468.26016	31.35861	-20.35914	-5.98491	1
23	488.6193	37.34352	-20.35914	26.25339	1
24	508.97844	11.09013	-20.35914	9.08765	1
25	529.33758	2.00248	-20.35913	-2.48915	1
26	549.69671	4.49162	-20.35914	-1.19909	1
27	570.05585	5.69071	-20.35914	2.36964	1
28	590.41499	3.32107	-20.35914	-6.6832	1
29	610.77413	10.00427	-20.35913	10.47258	1
30	631.13326	-0.4683	-20.35914	-26.59465	1
31	651.4924	26.12635	-20.35914	13.30003	1
32	671.85154	12.82632	-20.35914	15.38769	1
33	692.21068	-2.56136	-20.35913	-4.8354	1
34	712.56981	2.27404	-20.35914	-7.63901	1
35	732.92895	9.91305	-20.35914	1.75579	1
36	753.28809	8.15726	-20.35914	0.43367	1
37	773.64723	7.7236	-20.35913	-0.19219	1
38	794.00636	7.91578	-20.35914	-3.11455	1
39	814.3655	11.03033	-20.35914	-10.81721	1
40	834.72464	21.84755	-20.35914	22.41213	1
41	855.08378	-0.56458	-20.35914	-28.26089	1
42	875.44292	27.69631	-20.35913	28.0728	1
43	895.80205	-0.37649	-20.35914	-12.03034	1
44	916.16119	11.65385	-20.35914	4.7915	1
45	936.52033	6.86235	-20.35914	-10.3547	1
46	956.87947	17.21706	-20.35913	-6.72147	1
47	977.2386	23.93852	-20.35914	-18.46878	1
48	997.59774	42.4073	-20.35916	43.52269	1
49	1017.9569	-1.1154	-20.3591	-11.37387	1
50	1038.316	10.25847	-20.3592	4.4562	1
51	1058.6752	5.80227	-20.3591	-17.20049	1
52	1079.0343	23.00276	-20.3591	-6.21836	1
53	1099.3934	29.22112	-20.3592	7.9804	1
54	1119.7526	21.24072	-20.3591	-29.45774	1
55	1140.1117	50.69846	-20.3591	50.27526	1
56	1160.4708	0.42321	-20.3592	-18.57884	1
57	1180.83	19.00205	-20.3591	-12.50569	1
58	1201.1891	31.50773	-20.3592	-36.90834	1
59	1221.5483	68.41607	-20.3591	24.12971	1
60	1241.9074	44.28636	-20.3591	-8.0339	1
61	1262.2665	52.32025	-20.3592	45.35872	1
62	1282.6257	6.96154	-20.3591	6.3565	1
63	1302.9848	0.60503	-20.3591	-2.61001	1
64	1323.3439	3.21504	-20.3592	-1.03201	1
65	1343.7031	4.24705	-20.3591	-4.51263	1
66	1364.0622	8.75968	-20.3592	-67.58515	1
67	1384.4214	76.34482	-20.3591	55.95392	1
68	1404.7805	20.3909	-20.3591	16.54493	1
69	1425.1396	3.84597	-20.3592	-10.61977	1
70	1445.4988	14.46574	-20.3591	-13.43182	1
71	1465.8579	27.89757	-20.3591	25.68464	1
72	1486.217	2.21293	-20.3592	-0.32503	1
73	1506.5762	2.53796	-20.3591	-17.49625	1
74	1526.9353	20.03421	-20.3592	-10.02663	1
75	1547.2945	30.06085	-20.3591	20.15435	1
76	1567.6536	9.9065	-20.3591	10.89023	1
77	1588.0127	-0.98373	-20.3592	-7.80265	1
78	1608.3719	6.81892	-20.3591	-1.92622	1
79	1628.731	8.74514	-20.3591	-5.12596	1
80	1649.0901	13.8711	-20.3592	-8.95489	1
81	1669.4493	22.82599	-20.3591	26.53173	1
82	1689.8084	-3.70574	-20.3592	-0.00616	1
83	1710.1676	-3.69958	-20.3591	-2.84142	1
84	1730.5267	-0.85816	-20.3591	-1.01703	1
85	1750.8858	0.15887	-20.3592	-1.38839	1
86	1771.245	1.54726	-20.3591	0.61389	1
87	1791.6041	0.93337	-20.3591	-1.09589	1
88	1811.9632	2.02927	-20.3592	-0.50928	1
89	1832.3224	2.53855	-20.3591	-0.2165	1
90	1852.6815	2.75506	-20.3592	-2.33001	1
91	1873.0407	5.08506	-20.3591	4.94948	1
92	1893.3998	0.13558	-20.3591	-1.44716	1
93	1913.7589	1.58274	-20.3592	-0.26246	1
94	1934.1181	1.84521	-20.3591	0.1736	1
95	1954.4772	1.67161	-20.3591	1.36817	1
96	1974.8363	0.30344	-20.3592	-0.15696	1
97	1995.1955	0.4604	-20.3591	0.2933	1
98	2015.5546	0.1671	-20.3592	-0.19647	1
99	2035.9138	0.36357	-20.3591	-0.06591	1
100	2056.2729	0.42948	-20.3591	0.17032	1
101	2076.632	0.25917	-20.3592	-0.34715	1
102	2096.9912	0.60632	-20.3591	0.29576	1
103	2117.3503	0.31056	-20.3591	-0.47474	1
104	2137.7094	0.7853	-20.3592	0.51716	1
105	2158.0686	0.26814	-20.3591	-0.58947	1
106	2178.4277	0.85761	-20.3592	1.42583	1
107	2198.7869	-0.56822	-20.3591	-0.78744	1
108	2219.146	0.21922	-20.3591	-0.23305	1
109	2239.5051	0.45227	-20.3592	1.1399	1
110	2259.8643	-0.68762	-20.3591	0.26247	1
111	2280.2234	-0.95009	-20.3591	-0.74424	1
112	2300.5825	-0.20585	-20.3592	-1.46897	1
113	2320.9417	1.26312	-20.3591	0.63456	1
114	2341.3008	0.62855	-20.3592	1.42304	1
115	2361.66	-0.79449	-20.3591	2.29968	1
116	2382.0191	-3.09417	-20.3591	-1.92561	1
117	2402.3782	-1.16856	-20.3592	-0.3231	1
118	2422.7374	-0.84546	-20.3591	0.24058	1
119	2443.0965	-1.08604	-20.3591	-0.06681	1
120	2463.4556	-1.01923	-20.3592	0.41052	1
121	2483.8148	-1.42974	-20.3591	0.32335	1
122	2504.1739	-1.75309	-20.3592	0.27253	1
123	2524.5331	-2.02562	-20.3591	-0.50944	1
124	2544.8922	-1.51618	-20.3591	-0.36786	1
125	2565.2513	-1.14832	-20.3592	-0.57389	1
126	2585.6105	-0.57443	-20.3591	-3.43785	1
127	2605.9696	2.86342	-20.3591	5.1999	1
128	2626.3287	-2.33648	-20.3592	-0.97198	1
129	2646.6879	-1.3645	-20.3591	0.45845	1
130	2667.047	-1.82295	-20.3592	-0.65136	1
131	2687.4062	-1.17159	-20.3591	-0.59449	1
132	2707.7653	-0.5771	-20.3591	0.19551	1
133	2728.1244	-0.77261	-20.3592	-0.44174	1
134	2748.4836	-0.33087	-20.3591	0.90105	1
135	2768.8427	-1.23192	-20.3591	-0.20204	1
136	2789.2018	-1.02988	-20.3592	-0.68811	1
137	2809.561	-0.34178	-20.3591	-0.61954	1
138	2829.9201	0.27776	-20.3592	0.12131	1
139	2850.2793	0.15645	-20.3591	-0.34563	1
140	2870.6384	0.50208	-20.3591	-1.15012	1
141	2890.9975	1.6522	-20.3592	0.96505	1
142	2911.3567	0.68715	-20.3591	0.56921	1
143	2931.7158	0.11793	-20.3591	-1.98194	1
144	2952.0749	2.09987	-20.3592	1.37996	1
145	2972.4341	0.71992	-20.3591	1.07051	1
146	2992.7932	-0.3506	-20.3592	-1.12853	1
147	3013.1524	0.77793	-20.3591	-0.31349	1
148	3033.5115	1.09142	-20.3591	0.4735	1
149	3053.8706	0.61792	-20.3592	0.36013	1
150	3074.2298	0.25779	-20.3591	-0.0097	1
151	3094.5889	0.26749	-20.3591	0.28595	1
152	3114.948	-0.01846	-20.3592	-0.30553	1
153	3135.3072	0.28707	-20.3591	-0.00655	1
154	3155.6663	0.29362	-20.3592	0.49466	1
155	3176.0255	-0.20104	-20.3591	0.24244	1
156	3196.3846	-0.44348	-20.3591	0.29756	1
157	3216.7437	-0.74104	-20.3592	0.19005	1
158	3237.1029	-0.93109	-20.3591	0.29343	1
159	3257.462	-1.22452	-20.3591	0.3445	1
160	3277.8211	-1.56902	-20.3592	0.39942	1
161	3298.1803	-1.96844	-20.3591	0.26247	1
162	3318.5394	-2.23091	-20.3592	0.74962	1
163	3338.8986	-2.98053	-20.3591	0.54578	1
164	3359.2577	-3.52631	-20.3591	-3.52631	1
165	20.35914	-149.86129	-20.35914	-99.22484	1
166	40.71827	-50.63645	-20.35914	0.70027	1
167	61.07741	-51.33672	-20.35914	-12.84142	1
168	81.43655	-38.4953	-20.35914	-51.88716	1
169	101.79569	13.39186	-20.35914	-42.88343	1
170	122.15483	56.27529	-20.35913	55.01737	1
171	142.51396	1.25792	-20.35914	-2.55651	1
172	162.8731	3.81443	-20.35914	4.4001	1
173	183.23224	-0.58567	-20.35914	-31.33577	1
174	203.59138	30.75011	-20.35913	15.669	1
175	223.95051	15.0811	-20.35914	-7.8071	1
176	244.30965	22.88821	-20.35914	8.92143	1
177	264.66879	13.96677	-20.35914	-12.56192	1
178	285.02793	26.52869	-20.35913	28.52068	1
179	305.38706	-1.992	-20.35914	-9.52365	1
180	325.7462	7.53166	-20.35914	-3.74978	1
181	346.10534	11.28143	-20.35914	-32.47928	1
182	366.46448	43.76072	-20.35913	-12.57604	1
183	386.82361	56.33676	-20.35914	47.92493	1
184	407.18275	8.41183	-20.35914	5.88738	1
185	427.54189	2.52445	-20.35914	-9.44069	1
186	447.90103	11.96514	-20.35913	4.88238	1
187	468.26016	7.08277	-20.35914	-0.2521	1
188	488.6193	7.33487	-20.35914	-1.45639	1
189	508.97844	8.79125	-20.35914	7.00599	1
190	529.33758	1.78526	-20.35913	-7.59589	1
191	549.69671	9.38115	-20.35914	8.98109	1
192	570.05585	0.40005	-20.35914	-13.01163	1
193	590.41499	13.41168	-20.35914	-1.70542	1
194	610.77413	15.1171	-20.35913	4.81906	1
195	631.13326	10.29804	-20.35914	-11.90376	1
196	651.4924	22.2018	-20.35914	-5.8593	1
197	671.85154	28.0611	-20.35914	25.33106	1
198	692.21068	2.73005	-20.35913	6.72618	1
199	712.56981	-3.99613	-20.35914	-4.77903	1
200	732.92895	0.7829	-20.35914	-3.02463	1
201	753.28809	3.80753	-20.35914	3.71044	1
202	773.64723	0.09709	-20.35913	-13.51776	1
203	794.00636	13.61484	-20.35914	3.9823	1
204	814.3655	9.63254	-20.35914	-4.01298	1
205	834.72464	13.64552	-20.35914	15.31187	1
206	855.08378	-1.66635	-20.35914	-51.33296	1
207	875.44292	49.66661	-20.35913	31.74868	1
208	895.80205	17.91793	-20.35914	12.53832	1
209	916.16119	5.37961	-20.35914	3.5556	1
210	936.52033	1.82401	-20.35914	-10.40008	1
211	956.87947	12.22409	-20.35913	-4.32309	1
212	977.2386	16.54718	-20.35914	6.47368	1
213	997.59774	10.0735	-20.35916	0.93735	1
214	1017.9569	9.13614	-20.3591	5.69714	1
215	1038.316	3.439	-20.3592	-12.81925	1
216	1058.6752	16.25826	-20.3591	-1.62395	1
217	1079.0343	17.8822	-20.3591	-22.88922	1
218	1099.3934	40.77142	-20.3592	32.1767	1
219	1119.7526	8.59473	-20.3591	0.29019	1
220	1140.1117	8.30453	-20.3591	1.57984	1
221	1160.4708	6.72469	-20.3592	4.41041	1
222	1180.83	2.31428	-20.3591	-9.30859	1
223	1201.1891	11.62287	-20.3592	-9.34145	1
224	1221.5483	20.96431	-20.3591	-62.32411	1
225	1241.9074	83.28842	-20.3591	36.09136	1
226	1262.2665	47.19706	-20.3592	52.42132	1
227	1282.6257	-5.22426	-20.3591	-3.04531	1
228	1302.9848	-2.17895	-20.3591	-4.92488	1
229	1323.3439	2.74594	-20.3592	-7.6063	1
230	1343.7031	10.35224	-20.3591	-2.71921	1
231	1364.0622	13.07145	-20.3592	-20.36397	1
232	1384.4214	33.43542	-20.3591	18.90385	1
233	1404.7805	14.53157	-20.3591	17.69236	1
234	1425.1396	-3.16079	-20.3592	-7.8661	1
235	1445.4988	4.70531	-20.3591	-24.63221	1
236	1465.8579	29.33752	-20.3591	14.37335	1
237	1486.217	14.96417	-20.3592	-1.41159	1
238	1506.5762	16.37576	-20.3591	-12.79362	1
239	1526.9353	29.16938	-20.3592	18.2249	1
240	1547.2945	10.94448	-20.3591	8.95471	1
241	1567.6536	1.98977	-20.3591	-0.50008	1
242	1588.0127	2.48985	-20.3592	-7.46971	1
243	1608.3719	9.95956	-20.3591	1.30557	1
244	1628.731	8.65399	-20.3591	-2.2348	1
245	1649.0901	10.88879	-20.3592	-10.07575	1
246	1669.4493	20.96454	-20.3591	15.86524	1
247	1689.8084	5.09931	-20.3592	6.22409	1
248	1710.1676	-1.12479	-20.3591	-0.7849	1
249	1730.5267	-0.33988	-20.3591	-1.54077	1
250	1750.8858	1.20089	-20.3592	0.50481	1
251	1771.245	0.69608	-20.3591	0.0433	1
252	1791.6041	0.65277	-20.3591	-0.11009	1
253	1811.9632	0.76287	-20.3592	-0.82641	1
254	1832.3224	1.58927	-20.3591	-1.5286	1
255	1852.6815	3.11787	-20.3592	0.95568	1
256	1873.0407	2.16219	-20.3591	3.21626	1
257	1893.3998	-1.05407	-20.3591	-1.27034	1
258	1913.7589	0.21627	-20.3592	-1.51819	1
259	1934.1181	1.73445	-20.3591	4.45117	1
260	1954.4772	-2.71671	-20.3591	-2.53882	1
261	1974.8363	-0.17789	-20.3592	0.68275	1
262	1995.1955	-0.86064	-20.3591	-0.61455	1
263	2015.5546	-0.24609	-20.3592	0.04793	1
264	2035.9138	-0.29402	-20.3591	-0.28122	1
265	2056.2729	-0.0128	-20.3591	0.5304	1
266	2076.632	-0.5432	-20.3592	0.08309	1
267	2096.9912	-0.6263	-20.3591	-1.36558	1
268	2117.3503	0.73928	-20.3591	0.26305	1
269	2137.7094	0.47623	-20.3592	-0.93418	1
270	2158.0686	1.41041	-20.3591	0.81969	1
271	2178.4277	0.59072	-20.3592	1.42694	1
272	2198.7869	-0.83621	-20.3591	-0.37805	1
273	2219.146	-0.45817	-20.3591	-0.65805	1
274	2239.5051	0.19989	-20.3592	-0.9353	1
275	2259.8643	1.13519	-20.3591	0.34071	1
276	2280.2234	0.79448	-20.3591	-0.42412	1
277	2300.5825	1.2186	-20.3592	-0.56752	1
278	2320.9417	1.78612	-20.3591	-0.46054	1
279	2341.3008	2.24665	-20.3592	-1.07224	1
280	2361.66	3.31889	-20.3591	3.41369	1
281	2382.0191	-0.0948	-20.3591	-0.55802	1
282	2402.3782	0.46322	-20.3592	-0.17673	1
283	2422.7374	0.63995	-20.3591	-0.06231	1
284	2443.0965	0.70226	-20.3591	-1.42858	1
285	2463.4556	2.13084	-20.3592	0.77028	1
286	2483.8148	1.36057	-20.3591	0.08036	1
287	2504.1739	1.2802	-20.3592	-0.40387	1
288	2524.5331	1.68407	-20.3591	-0.04578	1
289	2544.8922	1.72985	-20.3591	-0.81024	1
290	2565.2513	2.54009	-20.3592	-0.55293	1
291	2585.6105	3.09303	-20.3591	-1.43365	1
292	2605.9696	4.52667	-20.3591	3.55204	1
293	2626.3287	0.97463	-20.3592	-0.61825	1
294	2646.6879	1.59288	-20.3591	-0.36324	1
295	2667.047	1.95613	-20.3592	0.06803	1
296	2687.4062	1.88809	-20.3591	-0.85352	1
297	2707.7653	2.74161	-20.3591	-0.26815	1
298	2728.1244	3.00976	-20.3592	0.26818	1
299	2748.4836	2.74158	-20.3591	0.71771	1
300	2768.8427	2.02387	-20.3591	-0.3431	1
301	2789.2018	2.36697	-20.3592	-0.56042	1
302	2809.561	2.92739	-20.3591	-0.66337	1
303	2829.9201	3.59076	-20.3592	1.09456	1
304	2850.2793	2.4962	-20.3591	-0.98945	1
305	2870.6384	3.48564	-20.3591	0.03741	1
306	2890.9975	3.44823	-20.3592	0.89731	1
307	2911.3567	2.55092	-20.3591	-0.85786	1
308	2931.7158	3.40878	-20.3591	0.62459	1
309	2952.0749	2.78419	-20.3592	-0.66373	1
310	2972.4341	3.44792	-20.3591	1.27645	1
311	2992.7932	2.17147	-20.3592	-0.97708	1
312	3013.1524	3.14855	-20.3591	-0.22196	1
313	3033.5115	3.37051	-20.3591	0.14995	1
314	3053.8706	3.22056	-20.3592	0.99994	1
315	3074.2298	2.22062	-20.3591	-0.40131	1
316	3094.5889	2.62193	-20.3591	-0.18174	1
317	3114.948	2.80367	-20.3592	0.27289	1
318	3135.3072	2.53078	-20.3591	-0.0507	1
319	3155.6663	2.58148	-20.3592	0.18455	1
320	3176.0255	2.39693	-20.3591	0.38094	1
321	3196.3846	2.016	-20.3591	0.13166	1
322	3216.7437	1.88433	-20.3592	0.27881	1
323	3237.1029	1.60552	-20.3591	-0.07261	1
324	3257.462	1.67813	-20.3591	0.2293	1
325	3277.8211	1.44883	-20.3592	0.24338	1
326	3298.1803	1.20545	-20.3591	0.44154	1
327	3318.5394	0.76391	-20.3592	0.28879	1
328	3338.8986	0.47512	-20.3591	0.01132	1
329	3359.2577	0.4638	-20.3591	0.4638	1